Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Matched Audience Targeting Consumption (Video Click)
1.2211E+17,6.15845E+13,Juankada Shann,"𝐉𝐚𝐜𝐤𝐩𝐨𝐭 𝐨 𝐣𝐚𝐜𝐤𝐩𝐨𝐭!? Huwag palampasin ang saya sa Juan365 Color Game LIVE!

Leave a ♥️ at comment 💬 para sure, sama tayo sa kulitan! 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor","𝐉𝐚𝐜𝐤𝐩𝐨𝐭 𝐨 𝐣𝐚𝐜𝐤𝐩𝐨𝐭!? Huwag palampasin ang saya sa Juan365 Color Game LIVE!

Leave a ♥️ at comment 💬 para sure, sama tayo sa kulitan! 💖

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameVibes #ShanshineEnergy #LuckyColor",45,1/4/2026 20:00,mixed,https://www.facebook.com/reel/835843842615651/,1,0,Videos,,,,,Lifetime,64,46,11,11,0,0,6,6,,,669.777,12.88,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,Yung ang oa talaga ng reaction🤣 pero kung gusto niyo din mag karoon ng jackpot price at more more surprise download now JUAN365 and lets play Colorgame🥰🌈✨💗😘 #juankadashann #AllInJuanSaSaya #Juan365Studios #colorgamelive #Juan365 #Shanshines,,0,1/4/2026 5:32,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0nh8zr1N6327Uc7t9QwD1GE55vjhQ4hDfdTBxACAL7QJLsF5Z5QDy44btyNrecGgPl,0,1,Text,,,,,Lifetime,,44,6,5,1,0,3,3,,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"Spin 𝐖𝐢𝐧 here sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 Color Game LIVE! 🎉

Join na, comment live, at subukan ang iyong swerte!
Huwag palampasin ang saya, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive #SpinWin","Spin 𝐖𝐢𝐧 here sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 Color Game LIVE! 🎉

Join na, comment live, at subukan ang iyong swerte!
Huwag palampasin ang saya, 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! ✨

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ColorGameLive #SpinWin",11,1/4/2026 5:01,mixed,https://www.facebook.com/reel/4201226623525432/,1,0,Videos,,,,,Lifetime,92,48,4,4,0,0,3,3,,,400.391,7.149,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Hanap niyo ba ang 𝐮𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐟𝐮𝐧? 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐚! 🎨

Comment your color at sama-sama tayong magkulitan! 💖

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes","Hanap niyo ba ang 𝐮𝐥𝐭𝐢𝐦𝐚𝐭𝐞 𝐟𝐮𝐧? 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐈𝐕𝐄 𝐧𝐚! 🎨

Comment your color at sama-sama tayong magkulitan! 💖

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes",14,1/4/2026 0:00,N/A,https://www.facebook.com/reel/908941378371038/,1,0,Videos,,,,,Lifetime,117,92,14,10,4,0,3,3,,,446.079,4.598,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,Iba talaga pag si JuanKada Star ang kasama kaya kung gusto niyo ng more good vibes at gusto niyo makipag tawanan saamin at pumaldo TARA NA! Sa COLORGAME SA JUAN365😘✨🤗🌈💗,,0,1/3/2026 20:16,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0tbLxVZWZxWcCD6wCCQTTrg2K1jbiEXbGKaKPu1LYGnATc3PwMtgQDRUZRHVWro7l,0,1,Photos,,,,,Lifetime,99,53,4,3,0,1,7,3,4,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive","𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive",18,1/3/2026 20:01,N/A,https://www.facebook.com/reel/1528114145178622/,1,0,Videos,,,,,Lifetime,190,134,11,8,3,0,5,5,,,1223.108,8.493,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Wearing the lucky color of the year 🤍

Hit ♥️ and comment 💬 if you agree  he’s really lucky! ✨

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes #LuckyColor #GoodVibesOnly","Wearing the lucky color of the year 🤍

Hit ♥️ and comment 💬 if you agree  he’s really lucky! ✨

 #JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365livestream #Juan365Studios  #SweetEnergy #DailyBeautyVibes #LuckyColor #GoodVibesOnly",11,1/3/2026 11:01,N/A,https://www.facebook.com/reel/1429766185451079/,1,0,Videos,,,,,Lifetime,143,107,12,8,2,2,1,1,,,589.365,4.994,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive","𝐒𝐞𝐫𝐯𝐢𝐧𝐠 𝐂𝐨𝐥𝐨𝐫𝐬!🎨

Pick your favorite color, comment below, at join na sa Color Game LIVE sa Juan365! 💙🧡 

#JuankadaShann #CommentYourThoughts #TagAFriend #Followme #Shanshines #Juan365 #AllInJuanSaSaya #Juan365Studios  #SweetEnergy #DailyBeautyVibes #ServingColors #ColorGameLive",18,1/3/2026 8:52,N/A,https://www.facebook.com/reel/793402133772752/,1,0,Videos,,,,,Lifetime,139,110,6,6,0,0,2,2,,,669.299,5.624,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Hi Shanshines! ✨ Start your day with love, smiles, at good vibes! 💖

Drop a ❤️ at comment 💬 kung kasama ka!

#ShanshineVibes #Juan365Moments #GoodVibesOnly #PositiveEnergy #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Hi Shanshines! ✨ Start your day with love, smiles, at good vibes! 💖

Drop a ❤️ at comment 💬 kung kasama ka!

#ShanshineVibes #Juan365Moments #GoodVibesOnly #PositiveEnergy #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",13,1/3/2026 4:01,mixed,https://www.facebook.com/reel/925193696527301/,1,0,Videos,,,,,Lifetime,79,66,8,6,1,1,4,4,,,285.097,4.255,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"Ako lang ba to o kilig na rin kayo? 😳💖𝐖𝐢𝐭𝐡 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐉𝐚𝐦𝐞𝐬 𝐑𝐞𝐢𝐝!🔥 

Comment ❤️ kung ready ka sa saya! sa Color game live in Juan365!

#JamesReidVibes #JuankadaLive #ShanshineEnergy #KiligMode #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/3/2026 1:56,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02RyiZ9EdFcArbJ9G3MH4cpL7nxgbYYrYoBmPDiffecGY1nMyuB28npo1x4yBHojkHl,0,0,Photos,,,,,Lifetime,261,108,19,12,4,3,27,21,6,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"A day, 4 captures, at walang kupas na good vibes ✨📸

Swipe through and feel the energy sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫𝐠𝐚𝐦𝐞 𝐥𝐢𝐯𝐞!💖

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #PhotoDumpAesthetic #ShanshineMoments #Juan365Live #GoodVibesPH",,0,1/2/2026 20:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02fNrbkBgQ3bhNLf1gZN9m8f3Qhd1tvy8G9eBJx9Sd2EjgzhrSYQPY6pDWDRrYPZZSl,0,0,Photos,,,,,Lifetime,165,63,17,15,2,0,2,1,1,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,Juankada Shann updated their cover photo.,,0,1/2/2026 18:43,N/A,https://www.facebook.com/photo.php?fbid=122109845013149417&set=a.122099315145149417&type=3,0,0,Photos,,,,,Lifetime,0,0,1,1,0,0,0,,,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"EP 1 : 𝗗𝗮𝘆 𝗶𝗻 𝘁𝗵𝗲 𝗹𝗶𝗳𝗲 𝗼𝗳 𝘆𝗼𝘂𝗿 𝗝𝘂𝗮𝗻𝗸𝗮𝗱𝗮 𝗵𝗼𝘀𝘁, 𝗦𝗵𝗮𝗻𝗻 🎥✨

Simula pa lang ito! let’s connect, Juankada Family & Shanshines! 💖
Drop a ❤️ kung excited ka sa series!

#DayInTheLife #JuankadaHost #ShannVibes #Shanshines #JuankadaFamily
#Juan365 #SeriesLaunch #GoodVibesOnly","EP 1 : 𝗗𝗮𝘆 𝗶𝗻 𝘁𝗵𝗲 𝗹𝗶𝗳𝗲 𝗼𝗳 𝘆𝗼𝘂𝗿 𝗝𝘂𝗮𝗻𝗸𝗮𝗱𝗮 𝗵𝗼𝘀𝘁, 𝗦𝗵𝗮𝗻𝗻 🎥✨

Simula pa lang ito! let’s connect, Juankada Family & Shanshines! 💖
Drop a ❤️ kung excited ka sa series!

#DayInTheLife #JuankadaHost #ShannVibes #Shanshines #JuankadaFamily
#Juan365 #SeriesLaunch #GoodVibesOnly",223,1/2/2026 18:00,N/A,https://www.facebook.com/reel/1032106505782973/,1,0,Videos,,,,,Lifetime,366,257,30,21,8,1,53,53,,,11098.088,38.669,0,0,0,,
1.2211E+17,6.15845E+13,Juankada Shann,"A day in 3 snapshots ✨📸

Ready na sa Color Game LIVE sa Juan365! 🎨
Pick your lucky color at manalo sa saya! 💙🧡

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #ColorGameLive #ShanshineVibes #Juan365Moments #LuckyColor #GoodVibesOnly",,0,1/2/2026 16:00,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0UKFLfy9j9PfE2P5rGkcY1aTaivDmCzGygwNdEiSrm2XBovy3LGsj32CwXLHFbHt1l,0,0,Photos,,,,,Lifetime,111,50,7,7,0,0,12,8,4,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"Shanshines! Samahan niyo kami ni 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐨𝐢𝐬𝐚
sa pagbibigay ng saya dito lang sa 𝗝𝘂𝗮𝗻𝟯𝟲𝟱!🥰

Huwag palampasin ang kulitan, good vibes, at surprises.
 comment 💖 kung excited ka at share sa tropa para sama-sama tayo!

#Juan365Live #ShanshineVibes #GoodVibesOnly #FunTimesPH #Juan365Moments #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/2/2026 7:31,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0caTkRGvnq9Nn55FTjD2qzuffEDHZ4BbZ6ZZafbQwuRHngs9bDWo3NcKfuMoVeq6hl,0,0,Photos,,,,,Lifetime,118,50,3,2,1,0,10,6,4,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,Grabe talaga si juankada sabbie jusme for more tawanan and saya donwload now juan 365 and catch us on color game🥰🤗💗🌈✨,,0,1/2/2026 0:03,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02WRLuBL3bdh5rPermSc9oPyFPmNAeS6AjmrTGwrubQpAuGoftwNytoQfVJyQXyY3xl,0,1,Text,,,,,Lifetime,,42,0,0,0,0,8,8,,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,,,0,1/1/2026 23:59,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0uq3Zg7ovZDTBoSqpiSxA6soytAF4uMJRZnA9Yh2FvjQ8njD2fTkBQkitmszMHkLHl,0,1,Photos,,,,,Lifetime,89,42,0,0,0,0,5,1,3,,,,,,,1,
1.2211E+17,6.15845E+13,Juankada Shann,"𝙎𝙝𝙖𝙣𝙨𝙝𝙞𝙣𝙚𝙨! 🌟 Sama-sama tayo sa Juan365 kasama ang aming energy queen, Criselda Alvarez! 😘💖

Color Game LIVE na pick your color, feel the vibe!
Follow me for more Shanshine magic! ✨❤️

#Juan365Live #ColorGameVibes #ShanshineEnergy #LuckyColor #GoodVibesOnly #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,1/1/2026 18:51,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid026doTbEEWU6YtW4ARtmGr1M1d6GLhSjXuJPpNhb64nR2dUspeZMH2Ym5H9cAUzqXvl,0,0,Photos,,,,,Lifetime,1746,714,71,55,0,16,71,31,40,,,,,,,,
1.2211E+17,6.15845E+13,Juankada Shann,"𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬! 😆

Tuloy-tuloy ang saya sa Juan365 Color Game LIVE! 🎨💛
Wag na magpahuli  follow me para updated ka sa kulitan at good vibes! 💖✨

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365Live #ColorGameVibes #ShanshineEnergy #GoodVibesOnly #LuckyColor #FunTimesPH",17,1/1/2026 3:11,N/A,https://www.facebook.com/reel/2255762268282446/,0,0,Videos,,,,,Lifetime,130,108,5,5,0,0,3,3,,,569.456,4.909,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,🥳🎉🌈💗 happy birthday sa juankada naming kikay,,0,12/31/2025 23:20,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0BMbKkYFfKdx6iYhZPBthpnCnyMQJ1acAvehcHMTK6TKwZhZ4bQgarieqBkX6BZmil,0,1,Photos,,,,,Lifetime,66,37,2,1,1,0,7,7,,,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",23,12/31/2025 22:59,N/A,https://www.facebook.com/reel/1284047153532702/,0,0,Videos,,,,,Lifetime,393,138,15,13,1,1,5,5,,,3618.827,12.143,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,"𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",43,12/31/2025 19:09,N/A,https://www.facebook.com/reel/1331843085379214/,0,0,Videos,,,,,Lifetime,84,75,4,4,0,0,1,1,,,619.628,8.153,0,0,0,,
1.22109E+17,6.15845E+13,Juankada Shann,,,0,12/31/2025 16:23,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0HrNEzWT2MgMjzqrWh72rTQimU5p9uTvUMUT7E3moWHM3pNH2yUgpCYHePFfVCaWvl,0,1,Videos,,,,,Lifetime,,30,1,1,0,0,0,,,,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,,,0,12/31/2025 16:23,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0xMH1pFm3oZCYyL3CVWMdKqSaDFBohuTsZ8hQm3FdH14VR4LqjZbvNxUmYvo1swfsl,0,1,Text,,,,,Lifetime,,25,0,0,0,0,0,,,,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"Shanshines, ready na ba kayo? 🎉
Tara na sa Juan365 Color Game Live walang humpay tawanan at kulitan!✨

👉 Watch, join, at comment live. Kita-kits! 🧡💙

#Juan365PH #Shanshines #ColorGameLive #AllInJuan #LiveVibes #Kulitan #TrendingNow #GoodVibes",,0,12/31/2025 14:07,N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02Wfyf3FYJCFoRqiLT3DuQjHXapKdvkRw6RT5guWmw5HiNtqyzprHYwdJJEY2DFn86l,0,0,Photos,,,,,Lifetime,73,31,2,2,0,0,2,,2,,,,,,,,
1.22109E+17,6.15845E+13,Juankada Shann,"I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann","I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann",16,12/31/2025 3:04,N/A,https://www.facebook.com/reel/1071307048424453/,0,0,Videos,,,,,Lifetime,59,49,8,8,0,0,0,,,,297.774,5.955,0,0,0,,
1.30496E+15,1.00065E+14,Juankada host Drae,"Nood na, Juankada! 🎉 LIVE na sa Juan365 App at website — Maki-All In Juan sa Saya ngayon!

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",,0,1/1/2026 23:49,N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02MskN1d4LgvmLUkNxhqWdDjegQCbgg8uZRZKUZo2MmZr1kbZr9FQ5PpkhpbCmczJRl,0,0,Photos,,,,,Lifetime,470,176,31,22,7,2,61,36,25,,,,,,,,
1.30556E+15,1.00065E+14,Juankada host Drae,Juankada host Drae updated their cover photo.,,0,1/2/2026 19:39,N/A,https://www.facebook.com/photo.php?fbid=1305562984942785&set=a.467749982057427&type=3,0,0,Photos,,,,,Lifetime,0,0,9,9,0,0,0,,,,,,,,,,
1.30558E+15,1.00065E+14,Juankada host Drae,Juankada host Drae updated their profile picture.,,0,1/2/2026 20:14,N/A,https://www.facebook.com/photo.php?fbid=1305580501607700&set=a.467750008724091&type=3,0,0,Photos,,,,,Lifetime,278,120,21,18,3,0,6,5,1,,,,,,,,
1.30706E+15,1.00065E+14,Juankada host Drae,"Hi Juankada! 🤪
Your chaotic host Drae here—tara na at makipagkulitan sa Color Game Live at Juan365 app at website! 🎨

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts","Hi Juankada! 🤪
Your chaotic host Drae here—tara na at makipagkulitan sa Color Game Live at Juan365 app at website! 🎨

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",12,1/4/2026 20:00,N/A,https://www.facebook.com/reel/2033314423878701/,1,0,Videos,,,,,Lifetime,1012,513,39,29,10,0,71,71,,,6308.052,10.125,0,0,0,,
1.30767E+15,1.00065E+14,Juankada host Drae,"Juankadaaaa! Did you miss me?🔥
It’s your Juankada Host Drae! 😎
Tara na, gisingin ang saya at kulit. 

It’s your sign to open that website or app!  huwag na magpahuli Juankada sama na sa LIVE! 🔥

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",,0,1/5/2026 14:17,N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0PimvdTbdvZQmPFHG8fza8Rb9XjQRPLPzufMEzoV9VbUibmFeVDkNcTPPW7x7kTmpl,0,0,Photos,,,,,Lifetime,534,188,29,28,1,0,58,22,36,,,,,,,,
1.30855E+15,1.00065E+14,Juankada host Drae,"Hi Juankada! 💕💃✨
Samahan n’yo ako ulit makipagkulitan sa COLOR GAME LIVE ngayon na! 🎨🔥
Tawanan, saya, at good vibes lang tayo dito 💖

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",,0,1/6/2026 15:13,N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0piycKvN1ajbbYxd7jBdVUMFU5yHhG3HL8iDxUu9SPJskLe4kf1mdzSPYT7TRLZzFl,0,0,Photos,,,,,Lifetime,591,202,23,17,3,3,34,12,22,,,,,,,,
1.30864E+15,1.00065E+14,Juankada host Drae,"ALL BEHIND THE SCENES! 👀🔥
Sama-sama tayo, JUANKADA! 🙌
Nakanood ka ba kahapon sa LIVE natin?
Mas solid ngayon—makipagkulitan tayo! 💥😎

🚨 This is your SIGN! 🚨
Buksan na ang website o app ngayon.
huwag magpahuli, SAMA NA SA LIVE, JUANKADA!

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts","ALL BEHIND THE SCENES! 👀🔥
Sama-sama tayo, JUANKADA! 🙌
Nakanood ka ba kahapon sa LIVE natin?
Mas solid ngayon—makipagkulitan tayo! 💥😎

🚨 This is your SIGN! 🚨
Buksan na ang website o app ngayon.
huwag magpahuli, SAMA NA SA LIVE, JUANKADA!

#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",50,1/6/2026 18:00,uploaded,https://www.facebook.com/reel/2139340006886629/,1,0,Videos,,,,,Lifetime,702,201,58,45,11,2,31,31,,,9988.47,20.766,0,0,0,,
1.30883E+15,1.00065E+14,Juankada host Drae,"Hi Juankada! 💕💃
Pa-sweet girl muna tayo today 🥰✨
Kamusta ka today, Juankada? 👀💖
Comment mo na mood mo ngayon gamit emoji! 😄

Happy vibes lang tayo palagi, ha? 💫💞
#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts","Hi Juankada! 💕💃
Pa-sweet girl muna tayo today 🥰✨
Kamusta ka today, Juankada? 👀💖
Comment mo na mood mo ngayon gamit emoji! 😄

Happy vibes lang tayo palagi, ha? 💫💞
#Juan365  #Juan365Studios #Juan365ColorGame #JuankadaHostDrae #ALLINJUANLIVE #JuankadaHosts #JuankadaHosts",8,1/6/2026 23:00,N/A,https://www.facebook.com/reel/25920446284225872/,1,0,Videos,,,,,Lifetime,458,213,30,26,3,1,17,17,,,2327.997,9.58,0,0,0,,
1.30909E+15,1.00065E+14,Juankada host Drae,"Juankada! 𝐒𝐢𝐧𝐨 𝐝𝐢𝐭𝐨 𝐚𝐧𝐠 𝐧𝐚𝐤𝐚-𝐟𝐨𝐥𝐥𝐨𝐰 𝐧𝐚? 🙋‍♂️🙋‍♀️ 
Follow now para una sa 𝐛𝐚𝐥𝐢𝐭𝐚 𝐚𝐭 𝐩𝐫𝐢𝐳𝐞𝐬!🎁

 #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,1/7/2026 6:34,N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0yEw7KMPYm8riJrMJW3YPBZKeUFQtS9gb3EpZpzsk9NmfX7X8cWicqAULpmp4q17il,0,1,Photos,,,,,Lifetime,191,80,1,1,0,0,3,2,1,,,,,,,,
